user_id,date,session_duration,songs_played,device,country,premium,feature_used
5026,2026-04-05,89,78,Web,USA,Yes,Offline Download
5027,2026-02-22,63,10,Android,Australia,No,Discover Weekly
5028,2026-04-22,89,69,iOS,Germany,Yes,Playlist
5029,2025-07-18,50,26,Desktop,Germany,Yes,Offline Download
5030,2025-08-19,10,5,iOS,Canada,Yes,Podcasts
5031,2026-03-29,115,35,Web,Canada,Yes,Discover Weekly
5032,2025-08-02,21,45,Android,UK,No,Playlist
5033,2025-12-19,29,72,iOS,Germany,No,Queue
5034,2025-09-15,28,63,Android,India,No,Offline Download
5035,2025-07-21,139,31,Desktop,Germany,Yes,Lyrics
5036,2025-08-22,7,44,Android,India,Yes,Lyrics
5037,2026-04-15,8,68,Desktop,UK,No,Offline Download
5038,2026-03-19,138,26,Android,India,Yes,Wrapped
5039,2025-10-09,50,66,Desktop,Canada,Yes,Wrapped
5040,2026-01-18,24,20,Web,India,No,AI DJ
5041,2026-01-24,33,75,Android,UK,No,Lyrics
5042,2026-04-27,75,16,Desktop,UK,No,Playlist
5043,2026-04-17,74,1,iOS,Australia,Yes,Podcasts
5044,2025-09-06,78,25,Web,Australia,No,Podcasts
5045,2026-03-12,102,42,Web,UK,Yes,Lyrics
5046,2026-04-17,21,32,Desktop,UK,Yes,AI DJ
5047,2026-05-31,23,69,Desktop,Germany,Yes,Search
5048,2026-03-25,180,9,iOS,Canada,No,Search
5049,2026-04-06,8,51,Android,India,Yes,Offline Download
5050,2026-05-19,135,30,Web,Canada,Yes,Wrapped
5051,2026-05-14,114,53,iOS,USA,No,Offline Download
5052,2026-03-31,27,10,Desktop,Canada,No,Lyrics
5053,2026-05-07,167,7,iOS,UK,No,Search
5054,2026-02-15,150,57,iOS,UK,No,Offline Download
5055,2025-11-19,142,18,Desktop,USA,No,Queue
5056,2025-07-09,33,67,Web,USA,No,AI DJ
5057,2026-04-13,76,21,Web,Germany,Yes,AI DJ
5058,2026-01-17,165,61,Web,UK,Yes,Wrapped
5059,2025-09-11,180,51,Desktop,UK,No,Search
5060,2025-07-25,27,11,Desktop,UK,Yes,Search
5061,2025-11-22,99,20,Android,UK,Yes,Podcasts
5062,2026-04-07,180,64,iOS,UK,Yes,Offline Download
5063,2025-07-21,119,54,iOS,USA,No,Search
5064,2026-06-09,34,66,Desktop,UK,No,AI DJ
5065,2025-08-14,86,42,Desktop,Germany,Yes,Discover Weekly
5066,2025-09-16,51,33,Web,Germany,No,Offline Download
5067,2026-04-08,36,36,iOS,Germany,Yes,Lyrics
5068,2025-12-09,108,13,Desktop,India,No,AI DJ
5069,2026-01-30,128,16,Web,Australia,No,Offline Download
5070,2025-11-09,137,23,Web,India,Yes,AI DJ
5071,2026-07-01,9,29,Web,UK,No,Queue
5072,2025-09-24,105,35,Web,Canada,No,Offline Download
5073,2025-10-27,9,65,iOS,Germany,No,Queue
5074,2026-05-25,160,33,Desktop,Australia,No,Podcasts
5075,2026-01-16,15,44,Web,UK,No,Wrapped
5076,2025-12-13,132,37,Android,USA,No,Offline Download
5077,2026-04-03,45,48,Desktop,UK,Yes,Lyrics
5078,2025-12-27,111,5,Desktop,Australia,Yes,AI DJ
5079,2026-04-17,63,68,Web,India,No,Wrapped
5080,2026-02-02,138,46,iOS,India,No,Lyrics
5081,2026-03-05,168,20,iOS,Canada,Yes,Queue
5082,2025-10-11,106,10,Android,USA,No,Discover Weekly
5083,2025-07-08,133,76,Desktop,Australia,Yes,Wrapped
5084,2026-05-24,173,16,iOS,Australia,No,Wrapped
5085,2025-07-30,174,35,Desktop,Germany,No,AI DJ
5086,2025-11-06,143,38,Desktop,USA,Yes,Queue
5087,2025-08-16,147,41,Desktop,Australia,No,Queue
5088,2025-10-17,77,20,Android,Canada,No,Discover Weekly
5089,2025-07-15,159,30,Desktop,Germany,Yes,Wrapped
5090,2025-11-08,43,56,Web,Germany,Yes,Wrapped
5091,2025-10-24,140,28,Web,Australia,No,Discover Weekly
5092,2026-03-31,51,25,iOS,USA,No,Discover Weekly
5093,2025-08-15,87,6,iOS,Australia,Yes,Queue
5094,2025-09-26,56,5,Android,USA,Yes,Search
5095,2026-01-15,124,62,Web,UK,No,Podcasts
5096,2026-01-27,27,33,Android,UK,No,Lyrics
5097,2025-11-08,38,18,Android,UK,Yes,Offline Download
5098,2025-07-25,169,6,Web,Canada,No,Search
5099,2025-11-03,109,56,Android,UK,No,Playlist
5100,2025-07-29,90,2,Android,Canada,Yes,Discover Weekly
5101,2026-06-15,40,22,Web,Canada,No,Playlist
5102,2026-04-10,117,73,Desktop,Canada,No,Wrapped
5103,2026-03-28,74,27,iOS,Canada,Yes,Queue
5104,2026-04-01,35,38,Desktop,India,No,Wrapped
5105,2025-07-17,53,5,Desktop,USA,Yes,Queue
5106,2026-04-24,109,50,Android,Canada,Yes,Discover Weekly
5107,2026-01-15,145,19,Desktop,USA,Yes,Wrapped
5108,2026-06-15,99,49,Android,India,No,Podcasts
5109,2026-01-10,59,74,Android,Australia,Yes,Wrapped
5110,2026-01-20,117,46,Android,India,Yes,Wrapped
5111,2025-09-04,38,23,Web,Canada,No,Search
5112,2025-10-10,80,41,Desktop,Canada,No,Podcasts
5113,2025-09-04,128,68,iOS,Canada,Yes,Podcasts
5114,2025-08-03,16,60,Desktop,Australia,Yes,Lyrics
5115,2026-03-12,21,41,Web,USA,No,Search
5116,2026-01-07,93,72,iOS,Canada,Yes,AI DJ
5117,2025-09-02,108,36,Web,India,No,Lyrics
5118,2026-01-20,62,18,iOS,India,Yes,Wrapped
5119,2026-01-18,46,14,Android,Australia,Yes,Search
5120,2025-09-28,66,1,Web,Australia,No,Discover Weekly
5121,2025-12-10,173,36,iOS,USA,Yes,Offline Download
5122,2026-04-17,179,27,iOS,Germany,No,Wrapped
5123,2025-09-22,51,78,Web,UK,No,AI DJ
5124,2025-11-24,110,51,Web,Canada,No,Discover Weekly
5125,2026-06-09,104,3,Desktop,USA,Yes,AI DJ
5126,2025-09-30,159,1,Android,USA,Yes,Queue
5127,2026-06-16,136,43,Desktop,USA,No,Offline Download
5128,2026-04-22,35,8,Desktop,Canada,Yes,Wrapped
5129,2025-11-21,27,22,Web,Germany,Yes,Search
5130,2026-04-10,156,43,iOS,UK,No,Search
5131,2025-08-07,32,59,Android,India,Yes,Lyrics
5132,2025-11-11,116,72,iOS,Germany,No,Lyrics
5133,2026-03-27,111,2,iOS,Canada,No,Queue
5134,2026-02-18,64,13,Android,Germany,Yes,AI DJ
5135,2026-04-21,143,28,iOS,India,No,Playlist
5136,2026-06-06,53,6,Web,UK,No,Podcasts
5137,2026-03-19,52,65,iOS,USA,No,Wrapped
5138,2025-10-10,138,15,Desktop,Canada,Yes,Queue
5139,2025-08-15,87,53,Web,Australia,Yes,Queue
5140,2025-10-27,175,20,iOS,Germany,Yes,Wrapped
5141,2026-02-12,29,73,Web,USA,Yes,Queue
5142,2026-01-20,137,49,Android,Australia,Yes,Playlist
5143,2025-11-27,76,76,Web,USA,Yes,Offline Download
5144,2026-01-20,163,36,Android,Canada,No,Lyrics
5145,2025-11-08,122,72,Desktop,UK,Yes,Offline Download
5146,2026-02-25,26,7,Android,India,Yes,Playlist
5147,2025-08-26,16,46,Android,USA,Yes,Wrapped
5148,2026-06-06,80,79,Web,Canada,Yes,Podcasts
5149,2025-07-30,79,6,Desktop,Canada,No,Lyrics
5150,2025-07-31,166,74,iOS,Germany,Yes,Lyrics
5151,2026-04-15,50,41,iOS,Australia,No,Discover Weekly
5152,2026-04-19,62,52,iOS,Canada,Yes,Wrapped
5153,2026-02-08,121,38,Android,USA,No,Podcasts
5154,2025-07-26,107,69,Desktop,Germany,Yes,Discover Weekly
5155,2025-08-20,71,12,Desktop,Canada,Yes,Lyrics
5156,2026-05-13,178,66,Android,USA,No,Queue
5157,2025-09-02,113,76,Web,India,Yes,Lyrics
5158,2026-04-30,127,43,iOS,UK,No,Lyrics
5159,2025-07-12,96,80,Android,Canada,Yes,Playlist
5160,2025-08-07,130,57,Desktop,USA,No,Playlist
5161,2026-01-02,37,36,Android,Germany,Yes,Queue
5162,2026-03-16,40,15,Web,India,No,Offline Download
5163,2025-07-23,174,80,Web,India,No,Search
5164,2026-04-09,98,5,iOS,Germany,No,AI DJ
5165,2026-02-03,21,42,Android,USA,No,Discover Weekly
5166,2026-04-29,160,32,Android,USA,No,Lyrics
5167,2026-06-06,81,17,iOS,Germany,No,Search
5168,2026-05-30,109,15,iOS,USA,Yes,Discover Weekly
5169,2025-12-14,95,35,iOS,Germany,No,Discover Weekly
5170,2025-09-14,64,57,Web,Australia,No,Queue
5171,2026-02-06,164,5,Desktop,UK,Yes,Search
5172,2026-01-16,159,32,Desktop,Australia,Yes,Discover Weekly
5173,2025-07-13,108,30,Android,UK,Yes,Playlist
5174,2025-09-19,94,38,Web,Canada,No,Lyrics
5175,2026-06-25,34,45,Android,Australia,No,AI DJ
5176,2025-12-19,48,61,iOS,India,No,Podcasts
5177,2026-03-22,46,68,Android,USA,Yes,AI DJ
5178,2025-12-13,112,1,iOS,USA,Yes,Discover Weekly
5179,2026-01-02,99,13,iOS,Canada,No,Playlist
5180,2025-08-26,12,8,Android,USA,Yes,Wrapped
5181,2025-08-31,73,65,Android,UK,No,Wrapped
5182,2025-09-23,171,10,Desktop,UK,No,Queue
5183,2025-11-26,174,51,Web,Canada,No,Playlist
5184,2026-03-10,34,28,Desktop,Canada,No,Queue
5185,2026-04-16,102,68,Desktop,USA,Yes,Wrapped
5186,2026-02-17,43,76,Android,India,Yes,Search
5187,2025-10-19,32,30,Android,Australia,Yes,Wrapped
5188,2025-11-20,140,59,Android,UK,Yes,Queue
5189,2025-10-27,17,30,Web,Canada,Yes,Offline Download
5190,2026-01-25,39,80,Web,UK,Yes,AI DJ
5191,2026-01-09,76,80,Web,Canada,No,Playlist
5192,2025-11-03,128,9,Desktop,UK,Yes,Search
5193,2026-02-27,113,45,Web,Germany,No,Podcasts
5194,2026-05-26,139,24,iOS,USA,Yes,Offline Download
5195,2025-10-19,15,60,Android,India,Yes,Podcasts
5196,2026-04-19,147,68,Desktop,India,Yes,Search
5197,2025-07-19,33,69,Web,USA,Yes,Lyrics
5198,2025-11-02,72,77,iOS,India,No,Lyrics
5199,2026-02-28,86,26,Android,Australia,No,Queue
5200,2026-04-13,37,56,Web,India,No,Discover Weekly
5201,2026-04-20,51,41,Android,Canada,Yes,Offline Download
5202,2025-11-13,98,67,iOS,UK,No,Wrapped
5203,2025-08-02,7,74,iOS,UK,No,Offline Download
5204,2026-06-17,149,48,Desktop,USA,Yes,Lyrics
5205,2026-02-28,104,34,iOS,Germany,Yes,Search
5206,2025-09-21,173,42,Android,Germany,Yes,AI DJ
5207,2025-07-14,179,18,Web,USA,No,Search
5208,2025-09-08,169,61,Android,USA,No,Podcasts
5209,2025-11-20,20,58,Android,India,No,Queue
5210,2026-03-19,67,45,Desktop,Australia,Yes,AI DJ
5211,2026-01-09,92,49,Desktop,UK,No,Offline Download
5212,2026-07-02,27,64,Web,Canada,No,Queue
5213,2025-09-19,8,17,Web,Canada,No,Offline Download
5214,2026-04-21,124,50,Android,Canada,Yes,Wrapped
5215,2025-10-22,117,27,Desktop,Canada,Yes,AI DJ
5216,2026-05-23,138,10,iOS,Germany,No,AI DJ
5217,2026-02-21,83,60,Android,India,Yes,Offline Download
5218,2025-08-18,111,41,Web,India,No,Queue
5219,2026-06-07,153,17,Web,Australia,Yes,Search
5220,2025-08-08,50,48,Web,Australia,No,Discover Weekly
5221,2026-05-06,84,28,Android,Australia,No,Discover Weekly
5222,2026-01-19,105,45,Desktop,UK,Yes,Search
5223,2025-07-13,53,52,Web,Germany,Yes,Search
5224,2025-12-29,176,25,Desktop,Germany,Yes,Offline Download
5225,2026-06-22,30,25,iOS,Australia,No,Offline Download
5226,2026-06-17,46,72,Desktop,India,Yes,Podcasts
5227,2025-09-25,156,12,Web,Australia,No,Podcasts
5228,2025-10-16,39,16,Desktop,UK,Yes,Lyrics
5229,2026-05-19,158,36,Desktop,Australia,No,Wrapped
5230,2026-02-12,151,51,Android,Australia,No,Playlist
5231,2026-02-25,108,10,iOS,India,Yes,Search
5232,2025-12-28,56,60,Android,Canada,No,Queue
5233,2026-05-16,46,1,Android,Australia,Yes,Podcasts
5234,2025-07-12,131,57,Web,India,Yes,Discover Weekly
5235,2025-09-17,55,53,Desktop,Germany,No,Offline Download
5236,2025-07-28,110,58,Web,Canada,No,Wrapped
5237,2025-07-23,169,30,Android,Germany,No,Podcasts
5238,2026-01-20,115,11,Desktop,Australia,No,AI DJ
5239,2025-08-17,167,10,Android,Australia,Yes,Podcasts
5240,2026-01-07,113,54,iOS,UK,No,Podcasts
5241,2026-03-14,137,75,Android,Canada,No,Search
5242,2025-08-25,27,20,iOS,Australia,Yes,Playlist
5243,2025-08-22,163,19,iOS,Australia,Yes,Discover Weekly
5244,2025-09-08,33,48,Android,USA,No,Queue
5245,2025-10-18,123,52,Desktop,USA,No,Offline Download
5246,2026-01-18,40,31,Desktop,USA,No,Search
5247,2026-02-22,37,2,Android,Australia,Yes,AI DJ
5248,2025-10-10,86,42,Android,Canada,Yes,AI DJ
5249,2025-09-07,9,48,iOS,India,No,Queue
5250,2025-11-21,169,46,iOS,Australia,No,Wrapped
5251,2025-10-05,15,49,Android,UK,Yes,AI DJ
5252,2026-03-30,166,55,Android,UK,Yes,AI DJ
5253,2026-03-30,160,76,Android,Australia,No,Offline Download
5254,2025-12-25,96,65,Android,Germany,No,Wrapped
5255,2025-10-11,48,34,Web,UK,No,Discover Weekly
5256,2026-06-28,120,38,Desktop,UK,Yes,Queue
5257,2025-10-09,64,43,Android,USA,No,Lyrics
5258,2025-08-21,35,64,Android,Australia,Yes,Lyrics
5259,2026-01-31,87,76,Desktop,Australia,No,Lyrics
5260,2025-11-21,18,60,Android,UK,No,Queue
5261,2026-03-22,141,42,Desktop,India,Yes,AI DJ
5262,2025-09-08,27,27,Web,USA,Yes,Queue
5263,2025-10-11,167,9,Android,India,No,Search
5264,2025-11-29,79,3,Web,UK,No,Playlist
5265,2025-12-29,136,44,Android,Germany,Yes,Search
5266,2025-08-01,99,68,Web,USA,No,Discover Weekly
5267,2026-03-30,36,27,Web,USA,No,AI DJ
5268,2025-10-30,128,18,iOS,USA,No,AI DJ
5269,2026-03-26,98,46,Web,UK,Yes,Search
5270,2026-04-15,138,22,Android,India,Yes,Playlist
5271,2025-08-20,46,35,Web,UK,No,Wrapped
5272,2026-03-05,55,12,iOS,USA,No,Lyrics
5273,2026-03-11,117,80,Desktop,USA,Yes,Search
5274,2025-11-13,11,64,Desktop,USA,No,Search
5275,2025-10-22,22,59,Web,USA,Yes,Podcasts
5276,2026-01-27,18,7,Desktop,Australia,No,Playlist
5277,2025-12-30,13,69,Android,Canada,No,AI DJ
5278,2026-02-24,5,22,Web,Canada,No,Wrapped
5279,2026-02-24,156,63,Desktop,Canada,Yes,Queue
5280,2026-04-29,141,23,iOS,USA,Yes,Offline Download
5281,2026-02-07,97,68,Web,Canada,Yes,Search
5282,2026-02-01,5,12,Android,Germany,No,Lyrics
5283,2025-07-29,112,46,Android,USA,Yes,Lyrics
5284,2026-06-01,87,73,Desktop,USA,No,Playlist
5285,2025-10-24,29,80,iOS,Australia,Yes,Discover Weekly
5286,2026-01-22,151,8,Android,India,Yes,Lyrics
5287,2025-07-27,157,24,Desktop,UK,Yes,Offline Download
5288,2025-09-20,30,79,Desktop,Canada,Yes,Queue
5289,2026-04-13,26,45,Android,Germany,No,Podcasts
5290,2025-08-03,134,52,iOS,UK,Yes,Discover Weekly
5291,2025-10-28,140,48,iOS,Australia,No,Offline Download
5292,2025-07-09,81,28,Desktop,Australia,Yes,Podcasts
5293,2025-11-07,53,14,Android,UK,No,Offline Download
5294,2025-08-23,92,38,Desktop,Australia,Yes,Search
5295,2026-01-01,123,41,Web,UK,No,Lyrics
5296,2025-09-19,49,58,Web,UK,Yes,Wrapped
5297,2025-09-21,93,41,iOS,USA,No,Lyrics
5298,2025-09-18,177,59,Desktop,Australia,Yes,Playlist
5299,2025-11-24,60,32,Android,Germany,No,AI DJ
5300,2025-12-24,141,4,Android,UK,Yes,Search
5301,2026-01-08,157,48,Desktop,Germany,Yes,Playlist
5302,2025-09-07,42,67,Android,Canada,No,Playlist
5303,2026-06-16,115,26,Web,USA,No,Podcasts
5304,2025-08-21,161,56,iOS,UK,No,Queue
5305,2025-11-14,96,8,Desktop,USA,No,Playlist
5306,2025-10-27,9,65,iOS,Germany,Yes,Wrapped
5307,2026-04-26,100,70,Web,Germany,No,AI DJ
5308,2026-06-07,7,22,Desktop,Germany,Yes,Podcasts
5309,2025-09-17,35,1,Web,Canada,No,AI DJ
5310,2025-10-07,148,17,Android,Australia,Yes,AI DJ
5311,2025-08-19,138,38,iOS,USA,Yes,Wrapped
5312,2025-09-14,132,7,Android,Germany,Yes,AI DJ
5313,2026-04-23,54,66,iOS,Canada,Yes,Podcasts
5314,2026-06-22,100,8,Android,UK,Yes,Lyrics
5315,2026-04-07,31,29,Android,India,Yes,Podcasts
5316,2026-05-18,173,68,Android,USA,Yes,AI DJ
5317,2026-05-22,84,5,Android,India,No,Discover Weekly
5318,2025-09-15,101,10,Web,USA,No,Playlist
5319,2025-08-17,59,31,Android,Australia,Yes,AI DJ
5320,2026-03-19,129,79,Web,USA,No,Lyrics
5321,2026-05-11,59,53,Android,USA,Yes,Search
5322,2026-06-12,36,29,Android,Australia,Yes,Wrapped
5323,2025-12-28,166,69,Web,Australia,No,Offline Download
5324,2026-04-28,152,75,Web,India,Yes,Wrapped
5325,2025-09-12,115,42,Web,UK,No,Discover Weekly
5326,2025-07-31,85,65,Android,Australia,No,Podcasts
5327,2026-01-28,31,38,iOS,Germany,No,Playlist
5328,2026-06-20,62,1,Web,UK,Yes,Search
5329,2025-10-18,37,1,Web,Australia,Yes,Wrapped
5330,2025-10-05,105,74,iOS,Germany,No,Podcasts
5331,2025-08-14,45,59,Android,USA,Yes,Playlist
5332,2025-09-22,149,64,Web,USA,Yes,Search
5333,2025-12-07,18,11,iOS,India,No,Playlist
5334,2025-07-12,27,56,Web,Australia,No,Wrapped
5335,2025-09-16,139,36,Desktop,UK,Yes,Offline Download
5336,2025-12-02,73,61,iOS,USA,Yes,Wrapped
5337,2026-05-09,115,47,Android,USA,No,Queue
5338,2025-12-10,157,43,Desktop,UK,Yes,Playlist
5339,2025-10-25,72,29,iOS,Germany,Yes,Lyrics
5340,2026-06-17,160,31,Web,Canada,Yes,Podcasts
5341,2026-06-05,132,31,Desktop,India,Yes,Discover Weekly
5342,2025-10-16,159,45,iOS,Germany,Yes,Podcasts
5343,2026-01-12,128,5,iOS,Canada,Yes,Lyrics
5344,2025-11-01,135,54,Web,Germany,No,Queue
5345,2025-10-14,84,21,iOS,Germany,No,Podcasts
5346,2026-02-23,165,72,iOS,India,No,Playlist
5347,2026-03-08,106,4,Android,Germany,No,Lyrics
5348,2025-11-28,97,61,iOS,Australia,Yes,Lyrics
5349,2026-05-07,71,62,Android,UK,No,Queue
5350,2025-08-28,6,58,Web,USA,Yes,Playlist
5351,2026-03-12,64,24,Desktop,India,Yes,Search
5352,2026-02-03,98,58,iOS,Australia,Yes,AI DJ
5353,2025-08-22,127,51,iOS,Canada,Yes,Discover Weekly
5354,2026-01-06,46,34,iOS,UK,Yes,Playlist
5355,2026-04-03,73,80,Android,Germany,No,Podcasts
5356,2026-06-01,174,28,Desktop,India,No,AI DJ
5357,2026-02-11,48,5,Web,UK,Yes,Discover Weekly
5358,2025-11-11,55,33,Web,UK,No,Discover Weekly
5359,2026-04-15,130,4,iOS,Canada,Yes,AI DJ
5360,2026-02-13,159,50,Desktop,Canada,Yes,Offline Download
5361,2026-01-05,125,69,Android,USA,Yes,Podcasts
5362,2025-08-17,74,62,Android,UK,No,Podcasts
5363,2026-01-23,83,4,Desktop,UK,No,Discover Weekly
5364,2025-11-18,148,65,iOS,Canada,Yes,Lyrics
5365,2025-12-06,36,21,Android,Canada,No,Queue
5366,2026-06-21,62,8,Android,Canada,No,Podcasts
5367,2025-08-23,33,7,iOS,Australia,Yes,Offline Download
5368,2026-01-17,124,16,Web,India,No,Playlist
5369,2026-03-06,33,61,Desktop,Australia,No,Wrapped
5370,2025-09-03,111,27,iOS,UK,Yes,AI DJ
5371,2026-01-22,59,17,Desktop,Australia,No,Discover Weekly
5372,2025-11-06,6,64,Desktop,Canada,No,Offline Download
5373,2025-09-17,112,28,Web,UK,No,Discover Weekly
5374,2026-01-05,159,4,Android,India,Yes,Playlist
5375,2025-09-04,62,69,Desktop,Canada,No,Podcasts
5376,2025-11-05,170,24,Web,USA,No,Discover Weekly
5377,2025-11-26,171,25,Web,India,Yes,Lyrics
5378,2026-04-17,177,22,iOS,India,No,Playlist
5379,2026-06-20,14,51,Android,UK,No,Lyrics
5380,2026-04-15,81,5,Desktop,India,No,Offline Download
5381,2026-05-22,136,48,Web,USA,Yes,Offline Download
5382,2026-05-12,83,30,Web,UK,No,AI DJ
5383,2026-05-14,112,57,Web,USA,Yes,Wrapped
5384,2025-12-20,92,45,Desktop,Germany,No,Search
5385,2026-06-27,120,5,iOS,Germany,No,Podcasts
5386,2025-09-15,177,70,Android,USA,No,Podcasts
5387,2025-11-22,45,16,Android,India,No,Playlist
5388,2025-08-04,16,33,Android,USA,Yes,Queue
5389,2025-08-11,69,16,Web,Germany,No,Offline Download
5390,2025-08-06,134,67,Desktop,India,Yes,AI DJ
5391,2025-08-15,20,41,iOS,Canada,Yes,Podcasts
5392,2026-04-25,170,72,iOS,Australia,Yes,Offline Download
5393,2026-02-05,157,71,Desktop,Germany,Yes,Playlist
5394,2026-04-22,49,73,Android,Canada,No,Offline Download
5395,2025-12-23,42,49,Web,India,Yes,Queue
5396,2026-01-03,106,32,iOS,Canada,No,Search
5397,2025-08-19,6,43,Desktop,UK,No,Offline Download
5398,2026-01-21,76,62,Web,Australia,Yes,Search
5399,2026-02-19,168,26,Web,UK,Yes,Search
5400,2026-05-08,136,31,Web,Australia,No,Wrapped
5401,2025-11-17,106,18,Android,Germany,Yes,Search
5402,2025-09-18,112,64,Web,UK,No,AI DJ
5403,2026-01-03,147,23,Android,Australia,No,Offline Download
5404,2026-01-04,173,60,iOS,UK,Yes,Queue
5405,2025-10-05,5,25,Android,UK,No,Queue
5406,2025-08-31,70,14,Desktop,USA,No,Discover Weekly
5407,2026-07-04,53,13,Desktop,UK,No,Podcasts
5408,2026-04-14,171,37,Web,Australia,No,Wrapped
5409,2026-01-12,42,73,Android,Germany,No,Lyrics
5410,2026-01-11,139,37,iOS,Canada,Yes,Podcasts
5411,2026-02-26,145,58,Web,UK,Yes,Podcasts
5412,2026-06-06,15,78,Desktop,India,No,Wrapped
5413,2026-01-17,19,78,iOS,India,Yes,Offline Download
5414,2026-03-22,147,22,Desktop,USA,Yes,Offline Download
5415,2026-06-25,159,16,iOS,Germany,No,Wrapped
5416,2026-03-18,124,15,Web,USA,No,Playlist
5417,2025-10-18,98,54,Web,UK,Yes,Search
5418,2026-03-09,49,44,Desktop,Australia,Yes,AI DJ
5419,2025-09-22,150,61,iOS,USA,Yes,Lyrics
5420,2026-05-01,17,2,Desktop,Canada,No,Lyrics
5421,2026-06-13,120,64,Web,UK,No,Wrapped
5422,2025-07-28,129,18,iOS,Australia,Yes,Offline Download
5423,2025-12-20,66,30,Desktop,India,Yes,Search
5424,2025-12-01,166,65,Web,India,Yes,Lyrics
5425,2026-03-30,135,55,iOS,Australia,No,Podcasts
5426,2026-01-19,105,4,Web,India,Yes,Playlist
5427,2025-08-21,129,44,iOS,Australia,No,Search
5428,2025-10-06,99,79,Web,USA,No,Queue
5429,2025-09-28,163,62,iOS,Germany,No,Offline Download
5430,2026-03-19,158,71,Android,Canada,No,Podcasts
5431,2026-01-21,152,12,Android,USA,Yes,Podcasts
5432,2026-05-28,80,68,Android,India,Yes,Queue
5433,2025-11-09,109,20,Android,India,Yes,Search
5434,2025-09-21,68,57,Web,Canada,Yes,AI DJ
5435,2026-04-05,21,37,Web,Australia,No,Lyrics
5436,2025-09-07,150,74,Web,Australia,Yes,Podcasts
5437,2026-03-31,168,71,Android,Australia,No,Search
5438,2026-02-02,34,78,Web,Canada,No,Podcasts
5439,2025-11-14,103,53,Web,India,Yes,AI DJ
5440,2025-08-10,95,52,Android,Germany,No,Queue
5441,2025-09-08,85,73,Android,Australia,No,Podcasts
5442,2026-04-04,144,8,iOS,Canada,No,Podcasts
5443,2026-03-10,130,6,Desktop,UK,Yes,Lyrics
5444,2025-08-26,147,7,Android,India,Yes,Wrapped
5445,2026-06-12,88,44,Desktop,Australia,Yes,AI DJ
5446,2025-11-18,133,17,Desktop,India,No,Lyrics
5447,2026-03-01,86,42,Desktop,USA,Yes,Offline Download
5448,2025-10-10,92,12,iOS,Australia,Yes,Lyrics
5449,2025-10-21,130,49,Web,Germany,No,Queue
5450,2025-10-01,107,74,iOS,UK,No,Wrapped
5451,2026-01-11,47,38,Android,Canada,Yes,Search
5452,2025-07-30,103,73,Desktop,Australia,No,Discover Weekly
5453,2026-01-07,54,13,Web,India,Yes,Queue
5454,2025-11-26,108,36,Web,Australia,No,AI DJ
5455,2025-08-08,30,73,Web,Australia,Yes,Discover Weekly
5456,2025-12-21,145,65,Web,Australia,No,Discover Weekly
5457,2026-03-03,169,28,iOS,Canada,Yes,Discover Weekly
5458,2026-06-12,95,53,Web,Australia,Yes,Lyrics
5459,2026-02-01,13,26,iOS,UK,Yes,Queue
5460,2026-02-26,160,77,iOS,USA,No,Playlist
5461,2025-11-13,67,52,iOS,Australia,Yes,Podcasts
5462,2025-12-16,56,60,Web,USA,Yes,Wrapped
5463,2026-03-24,96,38,Desktop,Canada,Yes,Podcasts
5464,2026-06-13,135,26,Android,Australia,Yes,Search
5465,2026-01-22,146,1,iOS,Germany,Yes,Offline Download
5466,2025-09-13,139,29,iOS,USA,Yes,Wrapped
5467,2025-11-12,158,66,Desktop,Germany,Yes,Offline Download
5468,2026-03-20,164,75,Web,Australia,Yes,Podcasts
5469,2026-04-19,164,64,iOS,Australia,Yes,Offline Download
5470,2026-05-04,70,61,Web,India,No,Wrapped
5471,2026-02-07,97,32,Android,Australia,Yes,Lyrics
5472,2025-07-13,157,28,iOS,Australia,No,AI DJ
5473,2026-07-05,93,9,Web,USA,No,Offline Download
5474,2025-11-26,57,14,iOS,Australia,No,Playlist
5475,2025-07-30,32,20,iOS,Germany,No,Playlist
5476,2025-09-11,94,29,Web,USA,No,Queue
5477,2025-12-15,145,24,Android,India,Yes,AI DJ
5478,2026-05-15,34,19,Web,USA,No,Discover Weekly
5479,2026-01-11,152,21,iOS,UK,Yes,Playlist
5480,2025-08-26,99,48,Web,India,Yes,Lyrics
5481,2026-06-12,121,36,Android,Australia,No,Offline Download
5482,2025-09-27,51,66,Web,USA,Yes,Lyrics
5483,2026-04-01,97,68,iOS,India,Yes,Search
5484,2026-06-23,143,19,Android,UK,No,Search
5485,2025-08-08,163,7,Desktop,USA,Yes,AI DJ
5486,2026-03-05,162,18,Web,Canada,No,Discover Weekly
5487,2025-12-31,70,68,Android,UK,Yes,Wrapped
5488,2026-03-14,156,79,Android,Germany,No,Queue
5489,2026-06-24,150,74,Android,Germany,Yes,Discover Weekly
5490,2026-03-14,171,32,Desktop,Australia,Yes,Podcasts
5491,2026-02-01,100,15,Desktop,India,No,Wrapped
5492,2026-01-24,133,35,Android,Australia,No,Offline Download
5493,2026-05-09,13,77,Desktop,USA,Yes,Lyrics
5494,2026-05-06,160,68,Android,UK,Yes,Discover Weekly
5495,2026-01-29,158,29,Android,USA,No,Wrapped
5496,2025-10-11,79,23,Android,UK,No,Podcasts
5497,2026-06-08,68,20,iOS,Australia,Yes,Queue
